objectID,title,artist,medium,department,culture,period,classification,imageURL
243435,Earring-hook type with leaf form,NA,Gold,Greek and Roman Art,NA,NA,Gold and Silver,https://images.metmuseum.org/CRDImages/gr/original/sf74514022.jpg
634441,"Officer, Royal Indian Guard, from the Military series (T80) issued by the American Tobacco Company",American Tobacco Company,Commercial color lithograph,Drawings and Prints,NA,NA,Prints,NA
256689,Amulet,NA,Bronze,Greek and Roman Art,NA,NA,Bronzes,https://images.metmuseum.org/CRDImages/gr/original/DP2082.jpg
779792,"Red Riot in Bogotá, from the ""Red Menace"" series (R701-12), issued by Bowman Gum Company",Bowman Gum Company,Commercial color lithograph,Drawings and Prints,NA,NA,Prints,NA
220100,Fragment,NA,Silk and metal thread,European Sculpture and Decorative Arts,NA,NA,Textiles-Woven,https://images.metmuseum.org/CRDImages/es/original/45010.jpg
277867,"[Cafe and Drugstore on Corner with Men Seated on Bench, From Automobile, Macon, Georgia]",Walker Evans,Film negative,Photographs,NA,NA,Negatives,NA
13408,Creamer,Thomas Danforth Boardman,Britannia metal,The American Wing,American,NA,NA,https://images.metmuseum.org/CRDImages/ad/original/249716.jpg
198014,Antonin Bunand,Antoine-Emile Bourdelle,Bronze,European Sculpture and Decorative Arts,NA,NA,Sculpture-Bronze,NA
186555,Bowl or basin,NA,Silver on base metal,European Sculpture and Decorative Arts,NA,NA,Metalwork-Electrotype,https://images.metmuseum.org/CRDImages/es/original/SF83_18_80.jpg
784390,"Ricardo Cortez in ""A Lost Lady"" a Warner Bros. picture, from the ""Movie Stars"" series (T84), issued with Golden Grain Tobacco by Brown and Williamson Tobacco Company",Brown and Williamson Tobacco Company,Commercial photolithograph,Drawings and Prints,NA,NA,Prints,NA
425239,"On a Whaling Voyage (green background), from the Scenes of Perilous Occupations series (N86) for Duke brand cigarettes","W. Duke, Sons & Co.",Commercial color lithograph,Drawings and Prints,NA,NA,Prints,NA
561410,Hieratic Ostracon,NA,"Pottery, ink, paint",Egyptian Art,NA,"New Kingdom, Ramesside, later than",NA,https://images.metmuseum.org/CRDImages/eg/original/LC-09_184_769_EGDP035866.jpg
914821,Art for the People for The Met,Xu Bing,Lithograph with relief print,Drawings and Prints,NA,NA,Prints,NA
129981,Boots,Vivienne Westwood,"a,b) leather, cotton, metal",Costume Institute,British,NA,NA,NA
199976,"""Aquatic"" chess set",Max Esser,Porcelain,European Sculpture and Decorative Arts,NA,NA,Chess Sets,NA
49462,Man on a Bridge,Ren Yi (Ren Bonian),Hanging scroll; ink on bark paper,Asian Art,China,Qing dynasty (1644–1911),Paintings,https://images.metmuseum.org/CRDImages/as/original/DP-30285-002.jpg
86101,Kimono,NA,Silk,Asian Art,Japanese,NA,Costumes,NA
872012,"A Term, after Raphael",John B. Skippe,Chiaroscuro woodcut from two blocks in green and black,Drawings and Prints,NA,NA,Prints,NA
276379,Madame de Pompadour,Nancy Mitford,NA,Photographs,NA,NA,Books,NA
553042,"Menat Counterpoise, Psamtik I",NA,Blue faience,Egyptian Art,NA,"Late Period, Saite",NA,https://images.metmuseum.org/CRDImages/eg/original/DP-36527-001.jpg
821755,"View of the Pont au Change, the City Theatre, Pont Neuf, Conciergerie Prison, &c., taken from Pont Notre Dame IVue du Pont au Change, du Theatre de la Cité, du Pont Neuf, du Conciergerie, &c., prise du Pont de Notre Dame)",Thomas Girtin,Soft-ground etching and aquatint,Drawings and Prints,NA,NA,Prints,NA
712930,"Lilly Dana, from the Actresses series (N203) issued by Wm. S. Kimball & Co.",William S. Kimball & Company,Commercial color lithograph,Drawings and Prints,NA,NA,Photographs,https://images.metmuseum.org/CRDImages/dp/original/DPB871359.jpg
484878,The Man Under the Pear Tree,Paul Klee,"Watercolor and transferred printing ink on paper, bordered with metallic foil, mounted on cardboard",Modern and Contemporary Art,NA,NA,Drawings,NA
385778,La Galerie Antique,Hubert Robert,Etching,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP820841.jpg
445497,Ceramic Fragment,NA,Earthenware; glazed over slip,Islamic Art,NA,NA,Ceramics,https://images.metmuseum.org/CRDImages/is/original/sf08-256-208a.jpg
547297,Decorated ware jar depicting plant or tree,NA,"Pottery, paint",Egyptian Art,NA,"Predynastic, Naqada II",NA,NA
103934,Coat,NA,silk,Costume Institute,American,NA,NA,https://images.metmuseum.org/CRDImages/ci/original/CI41.64.1_F.jpg
851381,"James McLaughlin, Jockey from the Buchner ""Gold Coin"" Tobacco series (N284)","D. Buchner & Co., New York",Commercial color lithograph,Drawings and Prints,NA,NA,Prints,NA
425594,"The Arctic Explorer (green background), from the Scenes of Perilous Occupations series (N86) for Duke brand cigarettes","W. Duke, Sons & Co.",Commercial color lithograph,Drawings and Prints,NA,NA,Prints,NA
669102,Jeremiah Prophesying the Destruction of Jerusalem (reduced and reversed copy),Nicolaes de Bruyn,Engraving; first state of two,Drawings and Prints,NA,NA,Prints,NA
123879,Necklace,Bill Blass Ltd.,"plastic (acrylic), glass, pewter",Costume Institute,American,NA,NA,NA
688212,"U. S. S. Memphis, bakery card from the U. S. Planes and Warships series (D85)",Purity Pretzel Company,Commercial lithograph,Drawings and Prints,NA,NA,Prints,NA
248384,Terracotta female head,NA,Terracotta,Greek and Roman Art,Greek,Late Classical or Hellenistic,Terracottas,https://images.metmuseum.org/CRDImages/gr/original/DP122034.jpg
57532,Comma-shaped ornament,NA,Jade and silver,Asian Art,Korea,Three Kingdoms period (57 BCE–668 CE),Jewelry,https://images.metmuseum.org/CRDImages/as/original/43_49_17.JPG
190761,Tazza,NA,Silver on base metal,European Sculpture and Decorative Arts,NA,NA,Metalwork-Electrotype,NA
41815,That Which Holds a Taste of the Classics Pavilion,Jian Guzhai,Ink,Asian Art,China,late Qing dynasty (1644–1911) or early Republic period (1912–49),Ink,https://images.metmuseum.org/CRDImages/as/original/30_76_235_B.JPG
252770,Vase fragment,NA,Terracotta,Greek and Roman Art,"East Greek/Sardis, Lydian",Archaic,Vases,https://images.metmuseum.org/CRDImages/gr/original/DP21686.jpg
471170,Door,NA,Oak with iron hardware,The Cloisters,French,NA,Woodwork-Furniture,"https://images.metmuseum.org/CRDImages/cl/original/cdi35-35-18a,b-21.jpg"
488796,Album,Unknown Designers,Silk and wool,Modern and Contemporary Art,Austrian,NA,Textiles-Printed,NA
265939,"Meyer Schapiro and Pablo, New York",Robert Frank,Gelatin silver print,Photographs,NA,NA,Photographs,NA
145374,Bracelet,Giorgio di Sant'Angelo,"plastic, metal",Costume Institute,American,NA,NA,NA
640389,"Steam Launch, from the Types of Vessels series (N139) issued by Duke Sons & Co. to promote Honest Long Cut Tobacco","W. Duke, Sons & Co.",Commercial color lithograph,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP865713.jpg
175061,Coat,Pierre Cardin,Synthetic (possibly),Costume Institute,French,NA,NA,NA
282514,Trees,Susan Unterberg,Chromogenic print,Photographs,NA,NA,Photographs,NA
449725,Plate,NA,Earthenware; white slip with black slip decoration under transparent glaze,Islamic Art,NA,NA,Ceramics,https://images.metmuseum.org/CRDImages/is/original/wb-40.170.29.JPG
338555,Sea Battle,Pietro da Cortona (Pietro Berrettini),Brush and brown wash,Drawings and Prints,NA,NA,Drawings,https://images.metmuseum.org/CRDImages/dp/original/DP809209.jpg
334632,Silenus and a Family of Satyrs (Bacchanal),Richard Earlom,Mezzotint,Drawings and Prints,NA,NA,Prints,NA
356238,Riforma De'Carri Di Quattro Ruote...,Luigi Rizzetti,Commercial printing process,Drawings and Prints,NA,NA,Books,NA
449045,Fragment of a Frame,NA,Plaster; molded,Islamic Art,NA,NA,Plaster,https://images.metmuseum.org/CRDImages/is/original/sf36-20-11a.jpg
745447,Terracotta fragment of a neck-amphora (jar),NA,Terracotta,Greek and Roman Art,"Greek, Attic",Archaic,Vases,https://images.metmuseum.org/CRDImages/gr/original/DVB11354_1_ff.jpg
565816,Administrative Seal,NA,Clay (unfired),Egyptian Art,NA,Middle Kingdom,NA,https://images.metmuseum.org/CRDImages/eg/original/32.1.143L.bat1.jpg
568797,Vase fragment,NA,Glass,Egyptian Art,NA,"New Kingdom, Ramesside",NA,NA
562814,Tile,NA,Faience,Egyptian Art,NA,"New Kingdom, Ramesside",NA,NA
703776,Terracotta fragment of a kylix (drinking cup),NA,Terracotta,Greek and Roman Art,"Greek, Attic",Archaic,Vases,https://images.metmuseum.org/CRDImages/gr/original/DVB05890_1_ff.jpg
187342,Tazza,NA,"Glass, enamelled and gilt",European Sculpture and Decorative Arts,NA,NA,Glass,https://images.metmuseum.org/CRDImages/es/original/DP-28178-001.jpg
384905,Hunting Scene; Mural design for a lunette in the library of the Chateau de Lude (Sarthe),Jules-Edmond-Charles Lachaise,Oil paint on canvas,Drawings and Prints,NA,NA,Drawings,https://images.metmuseum.org/CRDImages/dp/original/DP811581.jpg
27956,Smallsword with Scabbard,NA,"Steel, rayskin, silver, gold, wood",Arms and Armor,"French, probably Paris",NA,Swords,NA
492168,Sketchbook #217,Reginald Marsh,"Sketchbook of pen and black ink, and graphite on paper",Modern and Contemporary Art,NA,NA,Drawings,NA
189015,Cup and saucer,Le Nove Porcelain Manufactory,Soft-paste porcelain,European Sculpture and Decorative Arts,NA,NA,Ceramics-Porcelain,https://images.metmuseum.org/CRDImages/es/original/58437.jpg
577617,Bead with applied mosaic strips,NA,Glass,Egyptian Art,NA,Roman Period,NA,NA
70040,Stencil,NA,Paper,Asian Art,Japan,Edo period (1615–1868),Stencils,https://images.metmuseum.org/CRDImages/as/original/DP13883.jpg
270175,Peace,Walter Scott Shinn,Gelatin silver print,Photographs,NA,NA,Photographs,NA
47354,Sake bottle,NA,"Clay; crackled glaze, decorated in enamel colors (Awata ware)",Asian Art,Japan,Edo period (1615–1868),Ceramics,NA
774809,How to Lose Your Way,Thomas Rowlandson,Hand-colored etching,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP879704.jpg
895475,Soldiers Arch,Chen Yanqiao,Woodcut prints,Asian Art,China,NA,Prints,NA
437799,Allegorical Figure Representing Grammar,Giovanni Battista Tiepolo,"Fresco, transferred to canvas",European Paintings,NA,NA,Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP287641.jpg
326743,Stamp seal,NA,"Limestone (?), fine-grained, creamy buff-colored",Ancient Near Eastern Art,NA,Late Bronze Age,NA,https://images.metmuseum.org/CRDImages/an/original/ss1983_314_23.jpg
118820,Chemisette,NA,[no medium available],Costume Institute,American or European,NA,NA,NA
2923,Cup Plate,NA,Lacy pressed glass,The American Wing,NA,NA,NA,https://images.metmuseum.org/CRDImages/ad/original/DP239146.jpg
558972,Polishing stone,NA,Stone,Egyptian Art,NA,Middle Kingdom,NA,https://images.metmuseum.org/CRDImages/eg/original/13067.jpg
227988,Book covers,NA,"Silk, silver-gilt, and silver thread on satin",European Sculpture and Decorative Arts,NA,NA,Textiles-Embroidered,NA
461071,Cassetta frame,NA,Abete,Robert Lehman Collection,"Italian, Bologna",NA,Frames,https://images.metmuseum.org/CRDImages/rl/original/86V_179R3.jpg
363034,The Three Drinkers,Cornelis Bega,Etching; third state,Drawings and Prints,NA,NA,Prints,NA
346382,Sketches of Furniture,"Anonymous, French, 19th century","Graphite, pen and brown ink",Drawings and Prints,NA,NA,Drawings,https://images.metmuseum.org/CRDImages/dp/original/DP809094.jpg
395818,The Interrupted Game (Le Jeu intérrompu),Jean Heudelot,Etching,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP822099.jpg
213583,Tassel,NA,Silk,European Sculpture and Decorative Arts,NA,NA,Textiles-Trimmings,https://images.metmuseum.org/CRDImages/es/original/DP6477_08.103.87.jpg
366150,"Reuben [Genesis 49:3-4], from ""The Twelve Patriarchs""",Maarten van Heemskerck,Etching; second state,Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP822095.jpg
455327,Belt Buckle,NA,"Silver; fire gilded with false granulation, slightly domed carnelians, and turquoise beads.",Islamic Art,NA,NA,Jewelry,NA
818820,Gloria Swanson from Movie Stars photo cards (W585),NA,Commercial photolithograph,Drawings and Prints,NA,NA,Prints,NA
506306,Bell,NA,Cut glass,Musical Instruments,Czech or Slovak,NA,Idiophone-Struck-bell,NA
484194,The Dance of Latin America,Luis Cruz Azaceta,Acrylic on canvas,Modern and Contemporary Art,NA,NA,Paintings,NA
196023,Beaker,NA,Glass,European Sculpture and Decorative Arts,NA,NA,Glass,https://images.metmuseum.org/CRDImages/es/original/ES922.jpg
426481,"Narcissus Seduced by his Reflection, from Les Metamorphoses d'Ovide, Traduction nouvelle Avec le texte latin, suivie d'une analyse de l'explication des Fables, de notes géographiques, historiques, mythologiques et critiques, Par M.G.T. Villenave; ornée de gravures d'après les dessins de MM. LeBarbier, Monsiau et Moreau. A Paris, Chez les Éditeurs, F. Gay Libraire, rue de la Harpe, Bureau de la Bible; Ch. Guestard, Avocat, rue Saint Germain-l'Auxerrois. De l'Imprimerie de P. Didot l'aîné. MDCCCVI.",Antoine Abraham Devilliers,Etching and engraving,Drawings and Prints,NA,NA,Prints,NA
275973,"[Painted and Posted Advertisements on Façade of ""River Front"" Coffee Shop]",Walker Evans,Film negative,Photographs,NA,NA,Negatives,NA
387298,Design for a Stage Set,Eugène Cicéri,NA,Drawings and Prints,NA,NA,Drawings,https://images.metmuseum.org/CRDImages/dp/original/DP819556.jpg
200782,Tureen with cover,Veuve Perrin Factory,Faience (tin-glazed earthenware),European Sculpture and Decorative Arts,NA,NA,Ceramics-Pottery,https://images.metmuseum.org/CRDImages/es/original/LC-50_211_70ab-001.jpg
658383,"Season's Greetings: Woodstock, CT 2004",Stephen Shore,Photobook created on an Apple Mac,Photographs,NA,NA,Books,NA
781277,"Eat Café Peanut Butter. 31. Chandelier. Salon de Jenets, Vienna",Unknown,Photomechanical print,Photographs,NA,NA,Photographs,NA
358677,The Squire's Kitchen,Thomas Rowlandson,"Pen and brown ink, brush and brown wash, watercolor",Drawings and Prints,NA,NA,Drawings,https://images.metmuseum.org/CRDImages/dp/original/DP801557.jpg
641322,"Un Monsieur qui se Rajeunit, from Les Beaux Jours de la Vie, publlished in Le Charivari, November 25, 1844",Honoré Daumier,Lithograph; second state of two (Delteil),Drawings and Prints,NA,NA,Prints,NA
347822,The Cabinet Maker's Assistant,Robert Conner,NA,Drawings and Prints,NA,NA,Books,NA
685763,[Unknown Sitter],Unknown,Albumen silver print,Photographs,NA,NA,Photographs,https://images.metmuseum.org/CRDImages/ph/original/DP-386-143.jpg
414942,"Card 428, Daisy England, from the Actors and Actresses series (N45, Type 1) for Virginia Brights Cigarettes",Allen & Ginter,Albumen photograph,Drawings and Prints,NA,NA,Photographs,https://images.metmuseum.org/CRDImages/dp/original/DP830345.jpg
483867,Cadavre exquis (Exquisite Corpse),André Breton,Colored pencil on black paper,Modern and Contemporary Art,NA,NA,Drawings,NA
373806,Upside-Down Nude with a Stove,Henri Matisse,Lithograph,Drawings and Prints,NA,NA,Prints,NA
384306,Shepherd and Shepherdess Conversing in a Landscape,Claude Lorrain (Claude Gellée),Etching; third state of seven (Mannocci),Drawings and Prints,NA,NA,Prints,https://images.metmuseum.org/CRDImages/dp/original/DP816351.jpg
730724,"Landscape with Large Rock, from ""Eight Bohemian Riverscapes and Landscapes""",Aegidius Sadeler II,Engraving,Drawings and Prints,NA,NA,Prints,NA
211693,Souvenir spoon,NA,Gilt and enamel,European Sculpture and Decorative Arts,NA,NA,Metalwork-Silver,NA
712029,"View of Mauzac Church, Auvergne, plate 5 (Vue de l'église de Mauzac, Auvergne, plate 5)",James Duffield Harding,Lithograph,Drawings and Prints,NA,NA,Prints,NA
339788,Portrait of François Reidy de Lagrange,Louis Roland Trinquesse,Red chalk,Drawings and Prints,NA,NA,Drawings,https://images.metmuseum.org/CRDImages/dp/original/DP808408.jpg
306704,"Brunel. Alexandre. 50 ans, né le 25/12/43 à Renaix (Belgique). Menuisier. Anarchiste. 3/7/94.",Alphonse Bertillon,Albumen silver print from glass negative,Photographs,NA,NA,Photographs,https://images.metmuseum.org/CRDImages/ph/original/DP290233.jpg
231792,Armchair,NA,Mahogany and tapestry,European Sculpture and Decorative Arts,NA,NA,Woodwork-Furniture,https://images.metmuseum.org/CRDImages/es/original/DP-14204-131.jpg
392321,"Félicien David, from ""L'Artiste""",Pierre-Guillaume Metzmacher,Etching on chine collé,Drawings and Prints,NA,NA,Prints,NA
389503,Fashion (Mode),Mela Koehler,Color lithograph,Drawings and Prints,NA,NA,Prints,NA
263420,Brassaï,Pepe Diniz,Gelatin silver print,Photographs,NA,NA,Photographs,NA
502916,Shofar,NA,horn,Musical Instruments,Russian,NA,Aerophone-Lip Vibrated-horn,https://images.metmuseum.org/CRDImages/mi/original/DP-23218-001.jpg
159219,Duster,NA,silk,Costume Institute,American,NA,NA,NA
278822,"[Five 35mm Film Frames: Subway Passengers, New York City: Man, Man in Hat and Plaid Workcoat]",Walker Evans,Film negative,Photographs,NA,NA,Negatives,NA
556179,Cylinder seal inscribed Amenemhat II and Senwosret III,NA,Lapiz lazuli,Egyptian Art,NA,Middle Kingdom–Second Intermediate Period,NA,NA
891069,Two Seat Phaeton,Brewster & Co.,graphite,Drawings and Prints,NA,NA,Drawings,NA
102369,Stockings,NA,silk,Costume Institute,French,NA,NA,https://images.metmuseum.org/CRDImages/ci/original/44.52.4.jpg
756399,Valentine,Anonymous,"Cameo-embossed, gilded, openwork lace paper, early handmade painted scraps, golden die-cut paper urn, colored paper die cut scraps, fabric leaves, silk chiffon",Drawings and Prints,NA,NA,Ephemera,NA
340966,Tymicha and Millius before Dionysius,Edward Francis Burney,"Pen and brown ink, brush and gray wash",Drawings and Prints,NA,NA,Drawings,https://images.metmuseum.org/CRDImages/dp/original/DP800887.jpg
