,objectID,title,artist,medium,department,culture,period,classification,imageURL,label
5367,309099,1757,1298,439,29,390,1341,95,324,27
5368,289209,4,1259,1764,21,535,1341,131,2380,8
5369,219844,2914,1298,1788,14,535,1341,184,1549,19
5370,26524,920,1298,1911,3,167,1341,67,4,26
5371,750627,3890,1298,1993,15,192,806,187,2049,6
5372,243189,1692,1298,754,15,413,863,65,2102,23
5373,198075,3371,1298,2102,14,535,1341,105,1421,23
5374,703528,3886,1298,1993,15,192,806,187,1983,6
5375,78734,1935,735,2308,8,254,737,74,385,1
5376,249994,1671,1298,720,15,196,764,61,1876,26
5377,423641,43,1238,434,11,535,1341,134,1248,15
5378,103594,1336,1298,2366,10,11,1341,400,621,30
5379,553072,3444,1298,656,12,535,824,400,1324,30
5380,241830,2361,1298,1325,15,116,1341,31,1818,26
5381,241403,3916,1298,1993,15,416,722,165,1824,6
5382,644453,686,1238,45,11,535,1341,131,1088,8
5383,42585,3549,1298,1216,8,254,737,85,587,27
5384,641080,3132,125,135,11,535,1341,43,745,0
5385,463295,3939,1298,1809,17,174,1341,184,2284,19
5386,1843,3491,1298,1313,26,11,1341,400,114,30
5387,450631,3318,1298,467,16,535,1341,177,2247,19
5388,346215,3751,386,1539,11,535,1341,43,851,0
5389,466727,2357,1298,1992,17,174,1341,90,2316,1
5390,199007,2922,478,1993,14,535,1341,140,1439,12
5391,367483,3514,1266,1525,11,535,1341,43,801,0
5392,34013,1260,1298,1561,3,174,1341,195,51,15
5393,416605,2300,56,45,11,535,1341,131,969,8
5394,215712,2915,1298,463,14,535,1341,178,1708,19
5395,658771,1355,926,2313,11,535,1341,21,763,26
5396,546260,897,1298,60,12,535,833,400,1313,30
5397,503705,4574,1298,226,19,35,1341,33,2334,26
5398,103108,1263,1298,2366,10,11,1341,400,688,30
5399,48557,1428,737,1954,8,254,735,23,442,6
5400,41579,3558,1298,1854,8,92,972,150,394,17
5401,349080,1832,1069,582,11,535,1341,134,980,15
5402,13455,1368,263,1680,26,11,1341,400,151,30
5403,201237,1058,1298,1034,14,535,1341,27,1456,6
5404,81588,3848,1298,2422,10,11,1341,400,698,30
5405,222076,3727,1298,1806,14,535,1341,173,1707,19
5406,53890,1278,1298,231,8,230,685,82,376,27
5407,726507,2444,746,434,11,535,1341,134,1238,15
5408,195818,108,657,733,14,535,1341,61,1760,26
5409,216593,1522,1298,545,14,535,1341,173,1563,19
5410,463333,3596,1298,1181,17,174,1341,106,2287,23
5411,221155,480,1298,1371,14,535,1341,173,1526,19
5412,47004,496,1298,1682,8,254,737,23,441,6
5413,445679,1526,1298,1250,16,535,1341,166,2133,19
5414,6113,2948,609,525,26,62,1341,400,92,30
5415,742263,3730,1298,1970,16,535,1341,158,2179,26
5416,319053,949,244,1885,29,90,1341,18,301,27
5417,453365,496,1298,437,16,535,1341,23,2204,6
5418,57467,3599,1298,231,8,267,757,97,398,27
5419,544204,3666,1298,2208,12,535,869,400,1265,30
5420,2804,1061,1298,1680,26,171,1341,400,154,30
5421,206782,1351,1012,248,14,535,1341,141,1623,12
5422,214129,2914,1298,206,14,535,1341,173,1670,19
5423,308027,1580,1298,278,29,348,1341,184,298,19
5424,119183,3339,1298,2359,10,11,1341,400,676,30
5425,322847,1853,1298,232,0,236,774,400,244,30
5426,53072,1747,1298,231,8,232,685,97,372,27
5427,479605,369,1298,2105,17,110,1341,62,2281,27
5428,340850,4116,1254,2165,11,535,1341,43,804,0
5429,244778,3919,1298,1993,15,346,815,187,1856,6
5430,348228,1274,1251,1547,11,535,1341,43,772,0
5431,70971,2914,1298,1789,8,94,1341,184,560,19
5432,562770,3192,1298,1236,12,535,869,400,1282,30
5433,786439,3974,1181,1014,11,535,1341,134,1168,15
5434,45222,2505,858,1030,8,254,737,126,603,1
5435,25769,3791,1298,1189,3,255,1341,162,28,27
5436,313324,3535,1298,473,29,219,1341,184,272,19
5437,2304,1027,1298,1717,26,535,1341,400,81,30
5438,463752,181,1298,35,17,457,1341,144,2294,12
5439,246116,3921,1298,1993,15,155,666,187,1883,6
5440,704048,3886,1298,1993,15,192,666,187,1988,6
5441,188885,1212,380,1318,14,535,1341,28,1698,6
5442,239155,4536,631,1993,14,535,1341,139,1601,12
5443,201733,2611,1233,1882,14,535,1341,26,1758,6
5444,559252,2239,1298,1240,12,535,718,400,1273,30
5445,53376,2735,1298,231,8,478,728,82,370,27
5446,547804,1796,1298,656,12,535,996,400,1333,30
5447,671247,3927,1298,1993,15,192,806,187,1938,6
5448,689351,3886,1298,1993,15,192,666,187,1952,6
5449,362170,69,40,216,11,535,1341,10,715,26
5450,20246,4690,978,720,26,61,1341,400,147,30
5451,460341,727,1298,1679,24,248,1341,57,2416,26
5452,473293,1966,1298,1760,17,69,1341,86,2270,23
5453,287321,4537,324,50,21,535,1341,131,2359,8
5454,309409,728,1298,755,29,98,1341,104,286,23
5455,223961,2914,1298,463,14,535,1341,178,1687,19
5456,703617,3907,1298,1993,15,192,666,187,1965,6
5457,367255,1182,220,803,11,535,1341,43,797,0
5458,271516,758,720,50,21,535,1341,131,2396,8
5459,254390,3531,1298,1993,15,202,811,187,1881,6
5460,212955,3727,1298,1806,14,535,1341,173,1713,19
5461,19863,4503,301,1953,26,11,1341,400,179,30
5462,468622,3129,1298,1810,17,167,1341,171,2256,19
5463,713847,3924,817,1993,15,192,666,187,2004,6
5464,334892,1410,77,1508,11,535,1341,43,786,0
5465,324803,3070,1298,299,0,236,711,400,235,30
5466,199172,1059,870,1034,14,535,1341,26,1440,6
5467,198033,4341,1298,1847,14,535,1341,108,1569,23
5468,202098,2077,593,1194,14,535,1341,105,1469,23
5469,409985,2949,1140,655,11,535,1341,134,983,15
5470,475520,3719,1298,1181,27,157,1341,106,712,23
5471,337440,591,627,931,11,535,1341,43,817,0
5472,41900,2944,1298,209,8,6,1341,20,510,26
5473,449312,3364,1298,285,16,535,1341,146,2244,26
5474,5298,648,1298,1833,26,11,1341,400,141,30
5475,199951,810,1298,1306,14,535,1341,32,1782,26
5476,759749,3886,1298,1993,15,192,806,187,2062,6
5477,502608,4254,1249,2214,19,61,1341,2,2319,21
5478,257529,543,1298,231,15,154,764,22,1914,11
5479,271267,4754,806,1768,21,535,1341,131,2376,8
5480,75013,2789,1298,1168,8,223,1341,126,561,1
5481,766124,3897,1298,1993,15,153,694,187,2072,6
5482,327511,4726,1298,765,0,535,771,400,246,30
5483,202615,3130,488,1195,14,535,1341,142,1477,12
5484,326056,93,1298,720,0,535,1341,400,222,30
5485,212626,3577,307,2341,14,535,1341,180,1541,19
5486,254271,3915,1298,1993,15,190,765,165,1872,6
5487,504829,2699,773,2200,19,239,1341,5,2322,26
5488,788927,2042,1181,1015,11,535,1341,134,1172,15
5489,444582,1368,1298,227,16,535,1341,93,2137,27
5490,437358,2014,1124,1392,13,535,1341,126,1398,1
5491,322864,152,1298,231,0,236,774,400,243,30
5492,556148,3462,1298,748,12,535,876,400,1346,30
5493,106363,89,1298,2359,10,95,1341,400,618,30
5494,22378,4655,290,1914,3,176,1341,55,40,2
5495,422881,3039,127,596,11,535,1341,134,959,15
5496,113360,1787,1298,2422,10,11,1341,400,681,30
5497,662354,2129,466,2312,11,535,1341,21,759,26
5498,678377,3910,1298,1993,15,192,668,187,1943,6
5499,549891,2882,1298,539,12,535,869,400,1359,30
5500,647895,682,1238,45,11,535,1341,131,1041,8
5501,208207,507,1298,1444,14,535,1341,129,1755,26
5502,197668,3323,870,1680,14,535,1341,26,1412,6
5503,1214,645,1298,1217,26,11,1341,400,72,30
5504,228864,800,1298,1793,14,535,1341,171,1476,19
5505,445907,3948,1298,1250,16,535,1341,166,2197,19
5506,315998,496,1298,299,29,99,1341,24,278,6
5507,70553,3275,1298,682,8,92,972,179,613,19
5508,227421,1026,1298,544,14,535,1341,173,1448,19
5509,453221,3947,1298,1825,16,535,1341,179,2242,19
5510,317323,1485,1298,677,29,318,1341,155,310,26
5511,451122,1536,1298,527,16,535,1341,23,2222,6
5512,334695,3737,592,276,11,535,1341,43,776,0
5513,683340,3924,1298,1993,15,192,694,187,1941,6
5514,193029,2941,1298,514,14,535,1341,28,1773,6
5515,287372,1701,324,52,21,535,1341,131,2360,8
5516,660611,2191,460,2312,11,535,1341,21,746,26
5517,307650,4616,1298,83,29,315,1341,157,262,12
5518,831001,1572,1213,50,21,535,1341,131,2350,8
5519,42016,2736,1298,2190,8,92,981,148,534,26
5520,644584,80,1238,434,11,535,1341,134,1084,15
5521,61723,1954,1298,1420,8,480,1341,126,491,1
5522,47133,498,906,2177,8,254,737,23,409,6
5523,245634,1668,1298,720,15,196,764,61,1874,26
5524,650742,411,1238,45,11,535,1341,131,1045,8
5525,137472,3482,1298,1,10,61,1341,400,632,30
5526,60857,2764,1298,776,8,92,1016,82,407,27
5527,317328,3711,1298,1941,29,316,1341,156,311,27
5528,13278,3253,605,149,26,11,1341,400,85,30
5529,464461,372,503,1051,17,174,1341,68,2257,26
5530,379009,1157,172,1495,11,535,1341,43,1154,0
5531,824627,3459,80,1758,11,535,1341,134,1189,15
5532,380617,4001,828,554,11,535,1341,134,1162,15
5533,392557,3288,255,581,11,535,1341,134,928,15
5534,659726,2648,611,554,11,535,1341,134,1046,15
5535,323238,3468,1298,299,0,236,1341,400,257,30
5536,5701,1036,1298,521,26,11,1341,400,104,30
5537,252932,2362,1298,1322,15,413,768,153,1851,12
5538,345101,221,1298,2425,11,535,1341,21,1256,26
5539,379995,1160,1298,391,11,535,1341,134,1133,15
5540,48791,1772,1298,78,8,254,794,139,333,12
5541,47421,498,339,2180,8,254,737,23,417,6
5542,322333,3636,1298,284,0,430,999,400,255,30
5543,458957,1814,1160,1989,24,535,1341,126,2420,1
5544,47991,1947,1298,1709,8,254,737,23,494,6
5545,3464,183,1298,2007,26,316,1341,400,162,30
5546,680960,1369,1298,1684,8,92,890,23,600,6
5547,248457,1562,1298,1941,15,188,906,120,1855,26
5548,261546,2056,1007,50,21,535,1341,131,2385,8
5549,383308,930,82,1500,11,535,1341,43,795,0
5550,119092,4529,1298,2366,10,157,1341,400,673,30
5551,72157,2914,1298,1789,8,254,1341,184,548,19
5552,416654,2381,56,45,11,535,1341,131,970,8
5553,59450,1847,1298,699,8,364,1341,97,379,27
5554,700459,62,857,594,11,535,1341,134,1113,15
5555,46842,501,1298,1681,8,254,1341,23,453,6
5556,60082,1217,1298,252,8,254,897,97,451,27
5557,418884,1576,56,45,11,535,1341,131,975,8
5558,230158,1522,1298,1788,14,535,1341,183,1629,19
5559,203197,1215,1232,1034,14,535,1341,26,1658,6
5560,387733,4160,35,2312,11,535,1341,134,877,15
5561,699243,3886,1298,1993,15,192,806,187,1978,6
5562,718966,3886,1298,1993,15,192,694,187,2009,6
5563,334391,2305,525,275,11,535,1341,134,1001,15
5564,670992,4662,1298,1963,8,254,737,23,387,6
5565,309116,289,1298,754,29,185,1341,96,306,27
5566,417541,3490,56,45,11,535,1341,131,972,8
5567,693436,3886,1298,1993,15,192,694,187,1957,6
5568,449475,4521,1298,1972,16,535,1341,158,2151,26
5569,248006,544,1298,231,15,187,764,22,1899,11
5570,59987,2645,1298,1195,8,254,735,124,331,26
5571,53017,1282,1298,754,8,267,1037,82,434,27
5572,71095,2914,1298,1789,8,254,1341,184,563,19
5573,552055,3195,1298,1236,12,535,869,400,1340,30
5574,307540,1789,1298,754,29,104,1341,96,307,27
5575,704209,3886,1298,1993,15,192,666,187,1991,6
5576,435731,4003,169,1984,13,535,1341,126,1407,1
5577,113061,1845,1298,2398,10,528,1341,400,619,30
5578,446963,4503,1298,1948,16,535,1341,23,2201,6
5579,240363,496,1298,1993,15,116,771,187,2093,6
5580,210266,4535,1274,231,14,535,1341,92,1625,11
5581,323907,1079,1298,82,0,37,904,400,252,30
5582,448525,3947,1298,474,16,535,1341,177,2243,19
5583,335202,2858,658,1563,11,535,1341,43,790,0
5584,45805,2532,1220,1027,8,254,737,126,568,1
5585,391033,4112,35,554,11,535,1341,134,872,15
5586,66816,2914,1298,1788,8,254,1341,184,518,19
5587,257005,1674,1298,720,15,413,722,61,1908,26
5588,546940,2802,1298,240,12,535,1001,400,1278,30
5589,663038,2125,860,2312,11,535,1341,21,755,26
5590,340540,3977,481,1541,11,535,1341,43,848,0
5591,392608,4069,1260,640,11,535,1341,134,939,15
5592,1478,730,1298,523,26,61,1341,400,67,30
5593,704150,3886,1298,1993,15,192,666,187,1986,6
5594,342504,2062,823,554,11,535,1341,134,890,15
5595,788128,4719,1181,1016,11,535,1341,134,1146,15
5596,45245,1918,1116,1030,8,254,897,126,604,1
5597,657227,149,746,45,11,535,1341,131,1073,8
5598,252568,3871,1298,1993,15,295,666,187,1861,6
5599,157938,1004,132,2370,10,11,1341,400,653,30
5600,39490,2082,1298,1420,8,223,1341,126,555,1
5601,718898,3886,1298,1993,15,192,694,187,2010,6
5602,246501,475,1298,55,15,153,666,114,1916,26
5603,71996,2914,1298,1789,8,254,737,184,552,19
5604,118965,3339,1298,2398,10,530,1341,400,624,30
5605,767189,1222,1298,1365,12,535,909,400,1376,30
5606,40686,3274,1298,345,8,92,887,36,414,26
5607,762775,3884,1298,1993,15,193,696,187,2063,6
5608,840750,643,26,711,14,535,1341,103,1597,23
5609,443953,3947,1298,2332,16,535,1341,166,2235,19
5610,194974,1494,395,1034,14,535,1341,26,1530,6
5611,245213,1669,1298,720,15,413,863,61,1907,26
5612,443596,3947,1298,1830,16,535,1341,184,2230,19
5613,434108,1646,1069,575,11,535,1341,134,979,15
5614,15245,1848,1298,2144,26,11,1341,400,134,30
5615,53382,4313,1298,231,8,478,844,82,371,27
5616,725851,3632,746,434,11,535,1341,134,1227,15
5617,238552,1474,261,704,14,535,1341,103,1647,23
5618,459260,4525,501,1514,24,535,1341,43,2424,0
5619,368740,4587,849,554,11,535,1341,134,934,15
5620,378513,1161,172,2129,11,535,1341,43,1149,0
5621,257826,2523,1298,720,15,413,722,61,1873,26
5622,400624,2054,537,585,11,535,1341,134,922,15
5623,204876,3563,1298,1833,14,535,1341,108,1486,23
5624,194626,3323,1298,1034,14,535,1341,26,1524,6
5625,665716,1644,1239,434,11,535,1341,134,1241,15
5626,376664,2656,998,572,11,535,1341,134,742,15
5627,454005,1565,1298,1680,16,535,1341,23,2123,6
5628,223889,2914,1298,463,14,535,1341,178,1682,19
5629,67618,2914,1298,1788,8,254,1341,184,526,19
5630,399042,2767,850,554,11,535,1341,134,954,15
5631,383044,210,1009,578,11,535,1341,134,886,15
5632,47078,1057,1298,340,8,254,737,23,429,6
5633,667601,3886,1298,1993,15,192,694,187,1925,6
5634,202014,1229,1298,1181,14,535,1341,106,1463,23
5635,324615,425,1298,299,0,28,903,400,219,30
5636,463645,3634,1298,1706,17,174,1341,63,2291,27
5637,451909,3646,1298,1010,16,535,1341,139,2147,12
5638,762861,3889,1298,1993,15,192,666,187,2067,6
5639,326403,3636,1298,442,0,38,684,400,250,30
5640,559336,2632,1298,656,12,535,875,400,1276,30
5641,291545,2986,78,486,21,535,1341,131,2345,8
5642,766778,2314,1298,982,29,455,1341,128,313,15
5643,44019,2020,1298,1375,8,92,981,81,328,26
5644,764540,3924,1298,1993,15,192,666,187,2068,6
5645,447956,1545,1298,533,16,535,1341,23,2157,6
5646,191253,971,974,2301,14,535,1341,69,1548,26
5647,257057,2524,1298,720,15,413,722,61,1910,26
5648,399309,3258,90,554,11,535,1341,134,985,15
5649,224491,2914,1298,1788,14,535,1341,184,1433,19
5650,339330,3089,153,1743,11,535,1341,43,829,0
5651,121533,3708,1298,2366,10,531,1341,400,683,30
5652,212024,3584,1298,1866,14,535,1341,108,1513,23
5653,190162,2824,1298,707,14,535,1341,103,1511,23
5654,450573,3455,1298,2348,16,535,1341,169,2246,19
5655,468573,3647,1298,442,17,69,1341,101,2311,23
5656,364750,4316,801,554,11,535,1341,134,893,15
5657,247334,3917,1298,1993,15,192,694,187,1852,6
5658,363469,1096,1140,648,11,535,1341,134,882,15
5659,56483,3568,1298,231,8,478,685,97,368,27
5660,62929,1416,1298,514,8,92,1019,186,457,27
5661,230637,1522,1298,2425,14,535,1341,183,1637,19
5662,241006,3913,1298,1993,15,116,698,165,1832,6
5663,684453,3231,295,1343,11,535,1341,134,1116,15
5664,697201,4167,1123,2120,11,535,1341,43,1061,0
5665,68945,3153,1298,1817,8,92,972,171,462,19
5666,189974,3420,1298,707,14,535,1341,103,1518,23
5667,639630,2382,845,554,11,535,1341,134,1202,15
5668,200844,3323,1156,1882,14,535,1341,26,1453,6
5669,568660,1075,1298,1941,12,535,716,400,1347,30
5670,29148,438,1298,442,3,532,1341,50,59,18
5671,228518,3308,1298,1805,14,535,1341,171,1465,19
5672,227736,1655,570,2333,14,535,1341,180,1473,19
5673,68487,2833,1298,1788,8,254,737,183,581,19
5674,557813,3135,928,1986,12,535,920,400,1364,30
5675,191002,4219,1298,2007,14,535,1341,28,1527,6
5676,209626,1397,1298,1198,14,535,1341,53,1780,26
5677,65347,1105,1298,231,8,262,1341,97,380,27
5678,207296,1683,535,720,14,535,1341,61,1502,26
5679,478739,3073,1298,514,17,110,1341,23,2280,6
5680,19427,4680,843,2144,26,11,1341,400,142,30
5681,451098,3499,1298,1815,16,535,1341,184,2145,19
5682,215854,2914,1298,463,14,535,1341,178,1726,19
5683,389099,4115,84,585,11,535,1341,134,1121,15
5684,552540,1500,1298,2209,12,535,1032,400,1361,30
5685,623050,1429,483,50,21,535,1341,131,2397,8
5686,55294,4317,744,1027,8,254,737,126,427,1
5687,750443,3892,1298,1993,15,192,666,187,2052,6
5688,709488,3907,1186,1993,15,192,666,187,1971,6
5689,308503,2794,1298,302,29,382,1341,24,279,6
5690,400946,587,472,45,11,535,1341,131,931,8
5691,191590,2818,1298,707,14,535,1341,103,1556,23
5692,228307,3308,1298,1802,14,535,1341,171,1579,19
5693,338142,883,205,1557,11,535,1341,43,782,0
5694,729830,1534,1298,720,17,470,1341,64,2254,4
5695,203797,644,1298,290,14,535,1341,193,1639,27
5696,194209,4615,1008,1761,14,535,1341,69,1762,26
5697,42205,4511,1298,1689,8,92,981,23,478,6
5698,229080,2884,1298,1812,14,535,1341,171,1650,19
5699,90429,479,1298,2385,10,11,1341,400,625,30
5700,252821,4508,1298,1993,15,138,1341,187,1905,6
5701,389748,137,372,511,11,535,1341,134,1169,15
5702,335827,1177,257,1483,11,535,1341,43,820,0
5703,474632,2774,1298,1710,17,110,1341,23,2289,6
5704,546809,1437,1298,1195,12,535,821,400,1286,30
5705,200448,3371,1298,754,14,535,1341,105,1767,23
5706,67876,1070,1298,681,8,92,972,179,438,19
5707,62750,3413,1298,1959,8,254,737,23,467,6
5708,188144,301,1298,1858,14,535,1341,108,1481,23
5709,824765,4702,793,1735,11,535,1341,43,1185,0
5710,468896,1228,1298,2349,17,174,1341,106,2313,23
5711,551839,3466,1298,1708,12,535,954,400,1285,30
5712,397737,68,819,554,11,535,1341,134,984,15
5713,309545,2833,1298,1788,29,463,1341,184,326,19
5714,186829,3096,158,710,14,535,1341,92,1506,11
5715,51817,3868,1207,1027,8,92,886,126,496,1
5716,447280,496,1298,1946,16,535,1341,23,2155,6
5717,44724,2016,1298,519,8,92,908,23,406,6
5718,190607,2993,37,247,14,535,1341,141,1602,12
5719,377465,1578,1140,585,11,535,1341,134,884,15
5720,466479,1663,1298,433,17,449,1341,63,2273,27
5721,400924,3583,1229,274,11,535,1341,43,907,0
5722,452343,808,1298,209,16,535,1341,59,2203,26
5723,753119,3887,1298,1993,15,192,666,187,2056,6
5724,226340,2925,1298,463,14,535,1341,178,1791,19
5725,415499,2292,462,180,11,535,1341,134,1009,15
5726,366998,4117,837,554,11,535,1341,134,901,15
5727,207959,3299,809,1833,14,535,1341,108,1776,23
5728,367274,1193,220,803,11,535,1341,43,799,0
5729,41985,3664,1298,1195,8,92,972,77,454,14
5730,6649,2997,664,1833,26,11,1341,400,144,30
5731,742138,3730,1298,1970,16,535,1341,158,2178,26
5732,660990,3741,577,2312,11,535,1341,21,747,26
5733,750526,3883,1298,1993,15,192,666,187,2046,6
5734,453232,3947,1298,1242,16,535,1341,184,2182,19
5735,200434,507,595,754,14,535,1341,105,1450,23
5736,360102,2175,722,594,11,535,1341,134,1004,15
5737,285909,4780,541,1764,21,535,1341,131,2379,8
5738,453528,945,897,720,16,535,1341,61,2193,26
5739,225269,2914,1298,2425,14,535,1341,181,1734,19
5740,240347,3934,1298,1993,15,346,816,187,1854,6
5741,268084,1506,1213,50,21,535,1341,131,2405,8
5742,201013,3126,1298,1034,14,535,1341,27,1454,6
5743,10094,3525,432,902,26,11,1341,400,112,30
5744,384199,4031,254,645,11,535,1341,134,875,15
5745,62263,1784,1298,209,8,254,743,20,349,26
5746,102492,573,1298,2390,10,135,1341,400,642,30
5747,770904,4177,80,599,11,535,1341,134,1136,15
5748,64038,1350,1298,1126,8,92,1341,138,352,26
5749,414589,2303,56,45,11,535,1341,131,964,8
5750,60540,1281,1298,760,8,254,794,82,593,27
5751,821437,2214,909,1253,11,535,1341,134,1191,15
5752,685459,4760,1185,49,21,535,1341,131,2351,8
5753,221162,1297,1298,206,14,535,1341,173,1619,19
5754,437891,2374,954,1392,13,535,1341,126,1400,1
5755,449666,1850,1298,256,16,535,1341,93,2160,27
5756,243237,1693,1298,754,15,413,819,65,2103,23
5757,709514,3886,1298,1993,15,192,666,187,1992,6
5758,545333,3193,1298,1236,12,535,869,400,1339,30
5759,393415,2898,255,579,11,535,1341,134,921,15
5760,248141,2367,1291,1323,15,413,838,153,1921,12
5761,254624,782,1298,306,15,197,694,60,1869,26
5762,105449,3482,1298,2359,10,61,1341,400,694,30
5763,13819,2914,1298,479,26,11,1341,400,75,30
5764,202893,2466,1083,1833,14,535,1341,109,1592,23
5765,53283,314,1298,231,8,478,725,82,369,27
5766,59927,3770,1298,1833,8,254,735,97,468,27
5767,282149,2080,720,50,21,535,1341,131,2372,8
5768,219373,1232,1298,1793,14,535,1341,184,1419,19
5769,41824,2935,643,1652,8,92,1312,75,421,26
5770,445779,3605,1298,1250,16,535,1341,166,2134,19
5771,216295,1522,1298,1813,14,535,1341,184,1664,19
5772,237862,2937,36,2174,14,535,1341,28,1772,6
5773,656278,2492,746,45,11,535,1341,131,1071,8
5774,570751,3272,1298,513,12,535,836,400,1330,30
5775,560005,3334,1298,1896,12,535,909,400,1304,30
5776,169920,1365,1298,1788,10,11,1341,400,662,30
5777,382391,86,93,2320,11,535,1341,134,866,15
5778,501231,3163,1298,2210,19,350,1341,71,2331,26
5779,726282,1641,1298,2202,19,255,1341,35,2324,26
5780,714257,2353,1267,434,11,535,1341,134,1209,15
5781,326581,396,1298,231,0,535,772,400,226,30
5782,203459,1775,238,1882,14,535,1341,26,1613,6
5783,218013,480,1298,206,14,535,1341,173,1564,19
5784,37351,3955,1203,1230,8,254,737,134,522,15
5785,106986,1263,1298,2400,10,167,1341,400,690,30
5786,76605,3784,1298,1788,8,92,887,184,477,19
5787,344414,1753,470,1571,11,535,1341,43,904,0
5788,207114,676,564,1034,14,535,1341,26,1750,6
5789,291422,2826,866,1769,21,535,1341,131,2349,8
5790,375891,3320,1140,649,11,535,1341,134,883,15
5791,253037,3880,1298,1993,15,413,865,187,1835,6
5792,62311,1784,1298,209,8,254,743,20,596,26
5793,757471,3582,1261,64,11,535,1341,134,1119,15
5794,253130,1667,1298,720,15,196,721,61,1877,26
5795,66722,2914,1298,1788,8,254,1341,184,513,19
5796,501271,4347,1298,2365,19,36,953,7,2336,21
5797,257164,1677,1298,720,15,413,722,61,2106,26
5798,347397,3020,269,803,11,535,1341,43,827,0
5799,15791,1329,29,931,26,11,1341,400,99,30
5800,438017,1831,525,1394,13,535,1341,43,1409,0
5801,324546,1085,1298,231,0,236,771,400,233,30
5802,328924,1056,1298,335,0,535,1341,400,239,30
5803,818460,1754,94,1337,11,535,1341,134,1175,15
5804,224701,3307,1298,1794,14,535,1341,171,1674,19
5805,294476,4553,444,50,21,535,1341,131,2393,8
5806,224889,1579,1298,2425,14,535,1341,181,1721,19
5807,309178,1759,1298,1834,29,91,1341,96,325,27
5808,361756,3061,1247,653,11,535,1341,134,932,15
5809,116790,651,1298,2398,10,11,1341,400,689,30
5810,577276,1957,1298,720,12,535,909,400,1350,30
5811,170540,1682,1298,1788,10,167,1341,400,635,30
5812,460981,1337,892,444,24,535,1341,132,2409,26
5813,448824,754,1298,527,16,535,1341,23,2213,6
5814,250643,1279,1298,1836,15,535,1341,65,1891,23
5815,217151,2914,1298,1788,14,535,1341,184,1444,19
5816,465655,1080,1298,209,17,166,1341,20,2303,26
5817,328903,1051,1298,335,0,375,867,400,195,30
5818,14908,2914,1298,1244,26,63,1341,400,111,30
5819,695918,3910,1298,1993,15,192,694,187,1975,6
5820,546814,3369,1298,1365,12,535,821,400,1287,30
5821,553725,1820,1298,660,12,535,1024,400,1365,30
5822,9618,3355,1298,1650,26,535,1341,400,105,30
5823,691868,3886,1298,1993,15,192,806,187,1959,6
5824,415392,1906,1260,594,11,535,1341,134,943,15
5825,713970,3886,817,1993,15,192,666,187,2006,6
5826,251926,3676,1298,231,15,535,1341,22,1893,11
5827,740996,3730,1298,1970,16,535,1341,158,2166,26
5828,559373,1591,1298,1708,12,535,909,400,1348,30
5829,75886,1936,1298,1126,8,254,859,74,610,1
5830,310499,2329,1298,2203,29,130,1341,190,318,26
5831,715758,550,1267,434,11,535,1341,134,1208,15
5832,393971,316,275,557,11,535,1341,134,1015,15
5833,450767,1368,1298,530,16,535,1341,23,2163,6
5834,25464,293,1298,453,3,457,1341,115,38,26
5835,67606,2914,1298,1788,8,254,1341,184,525,19
5836,422994,1292,1238,434,11,535,1341,134,1245,15
5837,213557,3826,1298,466,14,535,1341,181,1728,19
5838,10328,3607,73,151,26,11,1341,400,192,30
5839,459237,3984,465,1523,24,535,1341,43,2422,0
5840,554875,1586,1298,1708,12,535,909,400,1299,30
5841,11886,186,1268,902,26,11,1341,400,187,30
5842,62971,3419,1298,1964,8,254,737,23,377,6
5843,221940,2914,1298,463,14,535,1341,178,1603,19
5844,108839,4630,1298,2404,10,11,1341,400,620,30
5845,72361,1208,1298,722,8,221,1341,61,500,26
5846,193150,1966,711,1208,14,535,1341,28,1589,6
5847,32745,1086,1298,1925,3,83,1341,42,7,26
5848,721524,3886,1298,1993,15,192,694,187,2015,6
5849,841024,3052,80,138,11,535,1341,43,1205,0
5850,308484,1269,1298,299,29,382,1341,25,281,6
5851,13356,3866,39,1392,26,11,1341,400,176,30
5852,569907,2498,1298,1708,12,535,911,400,1336,30
5853,220729,2914,1298,1788,14,535,1341,184,1523,19
5854,229330,2210,1298,1788,14,535,1341,184,1490,19
5855,689520,3886,1298,1993,15,192,666,187,1956,6
5856,400841,3276,925,554,11,535,1341,134,981,15
5857,16059,2166,842,866,26,11,1341,400,101,30
5858,186347,4503,1298,720,14,535,1341,61,1789,26
5859,239977,3870,1298,1993,15,187,764,187,1858,6
5860,15340,4550,1268,902,26,11,1341,400,98,30
5861,249618,1675,1298,720,15,413,722,61,2098,26
5862,819286,22,391,2118,11,535,1341,43,1166,0
5863,737190,3911,1298,1993,15,192,694,187,2034,6
5864,42405,2962,1298,1689,8,92,979,23,480,6
5865,53457,2888,568,1026,8,254,737,126,472,1
5866,853294,755,1298,527,16,535,1341,23,2208,6
5867,309070,1688,1298,756,29,391,1341,96,323,27
5868,378883,1145,172,1495,11,535,1341,43,1161,0
5869,774121,3886,1298,1993,15,192,668,187,2084,6
5870,387246,625,35,2312,11,535,1341,134,908,15
5871,248066,548,1298,231,15,413,819,38,2090,26
5872,186204,1208,1298,720,14,535,1341,61,1788,26
5873,68303,1069,1298,1819,8,92,972,171,432,19
5874,400767,1642,472,434,11,535,1341,134,930,15
5875,699147,3886,1298,1993,15,192,666,187,1979,6
